,priceDate,week,minPrice,maxPrice,modalPrice,edited,month,quarter,contWeekDay
446,2006-07-01,26,450.0,1200.0,825.0,0,7,3,64
447,2006-07-02,26,450.0,1200.0,825.0,YES,7,3,64
448,2006-07-03,27,450.0,1200.0,825.0,0,7,3,65
449,2006-07-04,27,400.0,1100.0,750.0,0,7,3,65
450,2006-07-05,27,500.0,1500.0,850.0,0,7,3,65
451,2006-07-06,27,,,,0,7,3,65
452,2006-07-07,27,500.0,1400.0,975.0,0,7,3,65
453,2006-07-08,27,500.0,1300.0,900.0,0,7,3,65
454,2006-07-09,27,500.0,1300.0,900.0,YES,7,3,65
455,2006-07-10,28,450.0,1200.0,800.0,0,7,3,66
456,2006-07-11,28,450.0,1200.0,850.0,0,7,3,66
457,2006-07-12,28,450.0,1200.0,825.0,0,7,3,66
458,2006-07-13,28,450.0,1200.0,800.0,0,7,3,66
459,2006-07-14,28,,,,0,7,3,66
460,2006-07-15,28,500.0,1700.0,1100.0,0,7,3,66
461,2006-07-16,28,500.0,1700.0,1100.0,YES,7,3,66
462,2006-07-17,29,500.0,1500.0,850.0,0,7,3,67
463,2006-07-18,29,500.0,1400.0,900.0,0,7,3,67
464,2006-07-19,29,550.0,1600.0,1100.0,0,7,3,67
465,2006-07-20,29,,,,0,7,3,67
466,2006-07-21,29,600.0,1600.0,1125.0,0,7,3,67
467,2006-07-22,29,600.0,1600.0,1125.0,0,7,3,67
468,2006-07-23,29,600.0,1600.0,1125.0,YES,7,3,67
469,2006-07-24,30,600.0,1600.0,1100.0,0,7,3,68
470,2006-07-25,30,600.0,1600.0,1125.0,0,7,3,68
471,2006-07-26,30,600.0,1625.0,1150.0,0,7,3,68
472,2006-07-27,30,500.0,1500.0,1063.0,0,7,3,68
473,2006-07-28,30,500.0,1450.0,975.0,0,7,3,68
474,2006-07-29,30,500.0,1400.0,975.0,0,7,3,68
475,2006-07-30,30,500.0,1400.0,975.0,YES,7,3,68
476,2006-07-31,31,500.0,1400.0,975.0,0,7,3,69
477,2006-08-01,31,,,,0,8,3,69
478,2006-08-02,31,,,,0,8,3,69
479,2006-08-03,31,,,,0,8,3,69
480,2006-08-04,31,500.0,1400.0,1000.0,0,8,3,69
481,2006-08-05,31,550.0,1400.0,950.0,0,8,3,69
482,2006-08-06,31,550.0,1400.0,950.0,YES,8,3,69
483,2006-08-07,32,550.0,1375.0,900.0,0,8,3,70
484,2006-08-08,32,500.0,1250.0,900.0,0,8,3,70
485,2006-08-09,32,300.0,1000.0,650.0,0,8,3,70
486,2006-08-10,32,300.0,1000.0,675.0,0,8,3,70
487,2006-08-11,32,300.0,1000.0,650.0,0,8,3,70
488,2006-08-12,32,,,,0,8,3,70
489,2006-08-13,32,,,,0,8,3,70
490,2006-08-14,33,300.0,950.0,625.0,0,8,3,71
491,2006-08-15,33,,,,0,8,3,71
492,2006-08-16,33,300.0,950.0,625.0,0,8,3,71
493,2006-08-17,33,300.0,1000.0,675.0,0,8,3,71
494,2006-08-18,33,300.0,900.0,625.0,0,8,3,71
495,2006-08-19,33,,,,0,8,3,71
496,2006-08-20,33,,,,0,8,3,71
497,2006-08-21,34,300.0,1000.0,650.0,0,8,3,72
498,2006-08-22,34,300.0,950.0,625.0,0,8,3,72
499,2006-08-23,34,200.0,950.0,575.0,0,8,3,72
500,2006-08-24,34,200.0,950.0,600.0,0,8,3,72
501,2006-08-25,34,200.0,1000.0,600.0,0,8,3,72
502,2006-08-26,34,200.0,1000.0,625.0,0,8,3,72
503,2006-08-27,34,200.0,1000.0,625.0,YES,8,3,72
504,2006-08-28,35,200.0,900.0,575.0,0,8,3,73
505,2006-08-29,35,200.0,850.0,525.0,0,8,3,73
506,2006-08-30,35,,,,0,8,3,73
507,2006-08-31,35,,,,0,8,3,73
508,2006-09-01,35,,,,0,9,3,73
509,2006-09-02,35,200.0,800.0,500.0,0,9,3,73
510,2006-09-03,35,200.0,800.0,500.0,YES,9,3,73
511,2006-09-04,36,300.0,1000.0,650.0,0,9,3,74
512,2006-09-05,36,250.0,1050.0,650.0,0,9,3,74
513,2006-09-06,36,,,,0,9,3,74
514,2006-09-07,36,500.0,1200.0,875.0,0,9,3,74
515,2006-09-08,36,,,,0,9,3,74
516,2006-09-09,36,350.0,1000.0,675.0,0,9,3,74
517,2006-09-10,36,350.0,1000.0,675.0,YES,9,3,74
518,2006-09-11,37,400.0,1250.0,850.0,0,9,3,75
519,2006-09-12,37,400.0,1300.0,875.0,0,9,3,75
520,2006-09-13,37,500.0,1400.0,950.0,0,9,3,75
521,2006-09-14,37,500.0,1400.0,1000.0,0,9,3,75
522,2006-09-15,37,500.0,1400.0,1000.0,0,9,3,75
523,2006-09-16,37,,,,0,9,3,75
524,2006-09-17,37,,,,0,9,3,75
525,2006-09-18,38,500.0,1400.0,1000.0,0,9,3,76
526,2006-09-19,38,,,,0,9,3,76
527,2006-09-20,38,,,,0,9,3,76
528,2006-09-21,38,500.0,1200.0,875.0,0,9,3,76
529,2006-09-22,38,500.0,1250.0,900.0,0,9,3,76
530,2006-09-23,38,500.0,1250.0,900.0,0,9,3,76
531,2006-09-24,38,500.0,1250.0,900.0,YES,9,3,76
532,2006-09-25,39,500.0,1250.0,900.0,0,9,3,77
533,2006-09-26,39,,,,0,9,3,77
534,2006-09-27,39,,,,0,9,3,77
535,2006-09-28,39,,,,0,9,3,77
536,2006-09-29,39,,,,0,9,3,77
537,2006-09-30,39,,,,0,9,3,77
538,2006-10-01,39,,,,0,10,4,77
539,2006-10-02,40,,,,0,10,4,78
540,2006-10-03,40,,,,0,10,4,78
541,2006-10-04,40,,,,0,10,4,78
542,2006-10-05,40,,,,0,10,4,78
543,2006-10-06,40,,,,0,10,4,78
544,2006-10-07,40,,,,0,10,4,78
545,2006-10-08,40,,,,0,10,4,78
546,2006-10-09,41,,,,0,10,4,79
547,2006-10-10,41,,,,0,10,4,79
548,2006-10-11,41,,,,0,10,4,79
549,2006-10-12,41,400.0,1350.0,900.0,0,10,4,79
550,2006-10-13,41,400.0,1400.0,900.0,0,10,4,79
551,2006-10-14,41,,,,0,10,4,79
552,2006-10-15,41,,,,0,10,4,79
553,2006-10-16,42,400.0,1300.0,850.0,0,10,4,80
554,2006-10-17,42,400.0,1250.0,825.0,0,10,4,80
555,2006-10-18,42,400.0,1250.0,825.0,0,10,4,80
556,2006-10-19,42,,,,0,10,4,80
557,2006-10-20,42,375.0,1200.0,780.0,0,10,4,80
558,2006-10-21,42,350.0,1150.0,750.0,0,10,4,80
559,2006-10-22,42,350.0,1150.0,750.0,YES,10,4,80
560,2006-10-23,43,500.0,1250.0,900.0,YES,10,4,81
561,2006-10-24,43,500.0,1250.0,900.0,0,10,4,81
562,2006-10-25,43,500.0,1250.0,850.0,0,10,4,81
563,2006-10-26,43,500.0,1250.0,850.0,0,10,4,81
564,2006-10-27,43,,,,0,10,4,81
565,2006-10-28,43,,,,0,10,4,81
566,2006-10-29,43,,,,0,10,4,81
567,2006-10-30,44,600.0,1400.0,875.0,YES,10,4,82
568,2006-10-31,44,600.0,1400.0,875.0,0,10,4,82
569,2006-11-01,44,,,,0,11,4,82
570,2006-11-02,44,550.0,1200.0,800.0,0,11,4,82
571,2006-11-03,44,550.0,1200.0,800.0,0,11,4,82
572,2006-11-04,44,,,,0,11,4,82
573,2006-11-05,44,,,,0,11,4,82
574,2006-11-06,45,500.0,1100.0,813.0,0,11,4,83
575,2006-11-07,45,1333.0,3000.0,2144.0,0,11,4,83
576,2006-11-08,45,500.0,1050.0,750.0,0,11,4,83
577,2006-11-09,45,500.0,1000.0,750.0,0,11,4,83
578,2006-11-10,45,,,,0,11,4,83
579,2006-11-11,45,,,,0,11,4,83
580,2006-11-12,45,,,,0,11,4,83
581,2006-11-13,46,500.0,1200.0,850.0,0,11,4,84
582,2006-11-14,46,500.0,1200.0,875.0,0,11,4,84
583,2006-11-15,46,550.0,1400.0,1000.0,0,11,4,84
584,2006-11-16,46,,,,0,11,4,84
585,2006-11-17,46,,,,0,11,4,84
586,2006-11-18,46,600.0,1600.0,1125.0,0,11,4,84
587,2006-11-19,46,600.0,1600.0,1125.0,YES,11,4,84
588,2006-11-20,47,600.0,1600.0,1125.0,0,11,4,85
589,2006-11-21,47,,,,0,11,4,85
590,2006-11-22,47,,,,0,11,4,85
591,2006-11-23,47,,,,0,11,4,85
592,2006-11-24,47,,,,0,11,4,85
593,2006-11-25,47,,,,0,11,4,85
594,2006-11-26,47,,,,0,11,4,85
595,2006-11-27,48,,,,0,11,4,86
596,2006-11-28,48,,,,0,11,4,86
597,2006-11-29,48,,,,0,11,4,86
598,2006-11-30,48,,,,0,11,4,86
599,2006-12-01,48,,,,0,12,4,86
600,2006-12-02,48,,,,0,12,4,86
601,2006-12-03,48,,,,0,12,4,86
602,2006-12-04,49,,,,0,12,4,87
603,2006-12-05,49,,,,0,12,4,87
604,2006-12-06,49,,,,0,12,4,87
605,2006-12-07,49,,,,0,12,4,87
606,2006-12-08,49,,,,0,12,4,87
607,2006-12-09,49,,,,0,12,4,87
608,2006-12-10,49,,,,0,12,4,87
609,2006-12-11,50,,,,0,12,4,88
610,2006-12-12,50,,,,0,12,4,88
611,2006-12-13,50,400.0,1400.0,900.0,0,12,4,88
612,2006-12-14,50,,,,0,12,4,88
613,2006-12-15,50,,,,0,12,4,88
614,2006-12-16,50,,,,0,12,4,88
615,2006-12-17,50,,,,0,12,4,88
616,2006-12-18,51,1200.0,1600.0,1425.0,0,12,4,89
617,2006-12-19,51,,,,0,12,4,89
618,2006-12-20,51,1000.0,1200.0,1100.0,0,12,4,89
619,2006-12-21,51,,,,0,12,4,89
620,2006-12-22,51,,,,0,12,4,89
621,2006-12-23,51,,,,0,12,4,89
622,2006-12-24,51,,,,0,12,4,89
623,2006-12-25,52,,,,0,12,4,90
624,2006-12-26,52,,,,0,12,4,90
625,2006-12-27,52,,,,0,12,4,90
626,2006-12-28,52,,,,0,12,4,90
627,2006-12-29,52,,,,0,12,4,90
628,2006-12-30,52,,,,0,12,4,90
629,2006-12-31,52,,,,0,12,4,90
630,2007-01-01,1,1000.0,1400.0,1250.0,0,1,1,91
631,2007-01-01,1,1000.0,1400.0,1250.0,0,1,1,91
632,2007-01-02,1,900.0,1200.0,1050.0,0,1,1,91
633,2007-01-02,1,900.0,1200.0,1050.0,0,1,1,91
634,2007-01-03,1,900.0,1300.0,1100.0,0,1,1,91
635,2007-01-03,1,900.0,1300.0,1100.0,0,1,1,91
636,2007-01-04,1,800.0,1250.0,1025.0,0,1,1,91
637,2007-01-04,1,800.0,1250.0,1025.0,0,1,1,91
638,2007-01-05,1,900.0,1250.0,1150.0,0,1,1,91
639,2007-01-05,1,900.0,1250.0,1150.0,0,1,1,91
640,2007-01-06,1,,,,0,1,1,91
641,2007-01-07,1,,,,0,1,1,91
642,2007-01-08,2,875.0,1250.0,1000.0,YES,1,1,92
643,2007-01-09,2,875.0,1250.0,1000.0,0,1,1,92
644,2007-01-09,2,875.0,1250.0,1000.0,0,1,1,92
645,2007-01-10,2,900.0,1300.0,1100.0,0,1,1,92
646,2007-01-10,2,900.0,1300.0,1100.0,0,1,1,92
647,2007-01-11,2,,,,0,1,1,92
648,2007-01-12,2,,,,0,1,1,92
649,2007-01-13,2,,,,0,1,1,92
650,2007-01-14,2,,,,0,1,1,92
651,2007-01-15,3,,,,0,1,1,93
652,2007-01-16,3,,,,0,1,1,93
653,2007-01-17,3,,,,0,1,1,93
654,2007-01-18,3,,,,0,1,1,93
655,2007-01-19,3,,,,0,1,1,93
656,2007-01-20,3,1150.0,1600.0,1350.0,0,1,1,93
657,2007-01-20,3,1150.0,1600.0,1350.0,0,1,1,93
658,2007-01-21,3,1150.0,1600.0,1350.0,YES,1,1,93
659,2007-01-22,4,1200.0,1600.0,1400.0,0,1,1,94
660,2007-01-22,4,1200.0,1600.0,1400.0,0,1,1,94
661,2007-01-23,4,1200.0,1600.0,1300.0,0,1,1,94
662,2007-01-23,4,1200.0,1600.0,1300.0,0,1,1,94
663,2007-01-24,4,1250.0,1600.0,1325.0,0,1,1,94
664,2007-01-24,4,1250.0,1600.0,1325.0,0,1,1,94
665,2007-01-25,4,1150.0,1600.0,1325.0,0,1,1,94
666,2007-01-25,4,1150.0,1600.0,1325.0,0,1,1,94
667,2007-01-26,4,,,,0,1,1,94
668,2007-01-27,4,1300.0,1650.0,1600.0,0,1,1,94
669,2007-01-27,4,1300.0,1650.0,1600.0,0,1,1,94
670,2007-01-28,4,1300.0,1650.0,1600.0,YES,1,1,94
671,2007-01-29,5,,,,0,1,1,95
672,2007-01-30,5,,,,0,1,1,95
673,2007-01-31,5,,,,0,1,1,95
674,2007-02-01,5,1000.0,1400.0,1200.0,0,2,1,95
675,2007-02-01,5,1000.0,1400.0,1200.0,0,2,1,95
676,2007-02-02,5,900.0,1300.0,1100.0,0,2,1,95
677,2007-02-02,5,900.0,1300.0,1100.0,0,2,1,95
678,2007-02-03,5,,,,0,2,1,95
679,2007-02-04,5,,,,0,2,1,95
680,2007-02-05,6,1000.0,1400.0,1200.0,0,2,1,96
681,2007-02-05,6,1000.0,1400.0,1200.0,0,2,1,96
682,2007-02-06,6,1100.0,1500.0,1300.0,0,2,1,96
683,2007-02-06,6,1100.0,1500.0,1300.0,0,2,1,96
684,2007-02-07,6,1150.0,1500.0,1400.0,0,2,1,96
685,2007-02-07,6,1150.0,1500.0,1400.0,0,2,1,96
686,2007-02-08,6,1250.0,1600.0,1500.0,0,2,1,96
687,2007-02-08,6,1250.0,1600.0,1500.0,0,2,1,96
688,2007-02-09,6,1300.0,1600.0,1500.0,0,2,1,96
689,2007-02-09,6,1300.0,1600.0,1500.0,0,2,1,96
690,2007-02-10,6,,,,0,2,1,96
691,2007-02-11,6,,,,0,2,1,96
692,2007-02-12,7,,,,0,2,1,97
693,2007-02-13,7,,,,0,2,1,97
694,2007-02-14,7,1300.0,1700.0,1500.0,0,2,1,97
695,2007-02-14,7,1300.0,1700.0,1500.0,0,2,1,97
696,2007-02-15,7,1300.0,1600.0,1500.0,0,2,1,97
697,2007-02-15,7,1300.0,1600.0,1500.0,0,2,1,97
698,2007-02-16,7,1300.0,1600.0,1500.0,0,2,1,97
699,2007-02-16,7,1300.0,1600.0,1500.0,0,2,1,97
700,2007-02-17,7,1400.0,1800.0,1600.0,0,2,1,97
701,2007-02-17,7,1400.0,1800.0,1600.0,0,2,1,97
702,2007-02-18,7,1400.0,1800.0,1600.0,YES,2,1,97
703,2007-02-19,8,1400.0,1800.0,1600.0,0,2,1,98
704,2007-02-19,8,1400.0,1800.0,1600.0,0,2,1,98
705,2007-02-20,8,1500.0,1900.0,1700.0,0,2,1,98
706,2007-02-20,8,1500.0,1900.0,1700.0,0,2,1,98
707,2007-02-21,8,,,,0,2,1,98
708,2007-02-22,8,667.0,800.0,750.0,0,2,1,98
709,2007-02-22,8,667.0,800.0,750.0,0,2,1,98
710,2007-02-23,8,1700.0,1900.0,1850.0,0,2,1,98
711,2007-02-23,8,1700.0,1900.0,1850.0,0,2,1,98
712,2007-02-24,8,1700.0,1900.0,1850.0,0,2,1,98
713,2007-02-24,8,1700.0,1900.0,1850.0,0,2,1,98
714,2007-02-25,8,1700.0,1900.0,1850.0,YES,2,1,98
715,2007-02-26,9,1600.0,1900.0,1800.0,0,2,1,99
716,2007-02-26,9,1600.0,1900.0,1800.0,0,2,1,99
717,2007-02-27,9,1600.0,1800.0,1750.0,0,2,1,99
718,2007-02-27,9,1600.0,1800.0,1750.0,0,2,1,99
719,2007-02-28,9,1800.0,2000.0,1900.0,0,2,1,99
720,2007-02-28,9,1800.0,2000.0,1900.0,0,2,1,99
721,2007-03-01,9,1600.0,2000.0,1750.0,0,3,1,99
722,2007-03-01,9,1600.0,2000.0,1750.0,0,3,1,99
723,2007-03-02,9,1500.0,1900.0,1650.0,0,3,1,99
724,2007-03-02,9,1500.0,1900.0,1650.0,0,3,1,99
725,2007-03-03,9,,,,0,3,1,99
726,2007-03-04,9,,,,0,3,1,99
727,2007-03-05,10,,,,0,3,1,100
728,2007-03-06,10,,,,0,3,1,100
729,2007-03-07,10,,,,0,3,1,100
730,2007-03-08,10,,,,0,3,1,100
731,2007-03-09,10,1700.0,2000.0,1850.0,0,3,1,100
732,2007-03-09,10,1700.0,2000.0,1850.0,0,3,1,100
733,2007-03-10,10,1700.0,2000.0,1900.0,0,3,1,100
734,2007-03-10,10,1700.0,2000.0,1900.0,0,3,1,100
735,2007-03-11,10,1700.0,2000.0,1900.0,YES,3,1,100
736,2007-03-12,11,1600.0,2000.0,1800.0,0,3,1,101
737,2007-03-12,11,1600.0,2000.0,1800.0,0,3,1,101
738,2007-03-13,11,1500.0,1900.0,1750.0,0,3,1,101
739,2007-03-13,11,1500.0,1900.0,1750.0,0,3,1,101
740,2007-03-14,11,1400.0,1900.0,1700.0,0,3,1,101
741,2007-03-14,11,1400.0,1900.0,1700.0,0,3,1,101
742,2007-03-15,11,1400.0,1700.0,1600.0,0,3,1,101
743,2007-03-15,11,1400.0,1700.0,1600.0,0,3,1,101
744,2007-03-16,11,1400.0,1700.0,1600.0,0,3,1,101
745,2007-03-16,11,1400.0,1700.0,1600.0,0,3,1,101
746,2007-03-17,11,1400.0,1800.0,1600.0,0,3,1,101
747,2007-03-17,11,1400.0,1800.0,1600.0,0,3,1,101
748,2007-03-18,11,1400.0,1800.0,1600.0,YES,3,1,101
749,2007-03-19,12,1400.0,1800.0,1600.0,0,3,1,102
750,2007-03-19,12,1400.0,1800.0,1600.0,0,3,1,102
751,2007-03-20,12,1400.0,1750.0,1600.0,0,3,1,102
752,2007-03-20,12,1400.0,1750.0,1600.0,0,3,1,102
753,2007-03-21,12,800.0,900.0,850.0,0,3,1,102
754,2007-03-21,12,800.0,900.0,850.0,0,3,1,102
755,2007-03-22,12,1350.0,1800.0,1600.0,0,3,1,102
756,2007-03-22,12,1350.0,1800.0,1600.0,0,3,1,102
757,2007-03-23,12,1300.0,1800.0,1600.0,0,3,1,102
758,2007-03-23,12,1300.0,1800.0,1600.0,0,3,1,102
759,2007-03-24,12,1300.0,1800.0,1600.0,0,3,1,102
760,2007-03-24,12,1300.0,1800.0,1600.0,0,3,1,102
761,2007-03-25,12,1300.0,1800.0,1600.0,YES,3,1,102
762,2007-03-26,13,1300.0,1800.0,1600.0,0,3,1,103
763,2007-03-26,13,1300.0,1800.0,1600.0,0,3,1,103
764,2007-03-27,13,1250.0,1750.0,1500.0,0,3,1,103
765,2007-03-27,13,1250.0,1750.0,1500.0,0,3,1,103
766,2007-03-28,13,1200.0,1800.0,1600.0,0,3,1,103
767,2007-03-28,13,1200.0,1800.0,1600.0,0,3,1,103
768,2007-03-29,13,1200.0,1800.0,1500.0,0,3,1,103
769,2007-03-29,13,1200.0,1800.0,1500.0,0,3,1,103
770,2007-03-30,13,,,,0,3,1,103
771,2007-03-31,13,,,,0,3,1,103
772,2007-04-01,13,,,,0,4,2,103
773,2007-04-02,14,1300.0,1700.0,1500.0,0,4,2,104
774,2007-04-02,14,1300.0,1700.0,1500.0,0,4,2,104
775,2007-04-03,14,1300.0,1800.0,1450.0,0,4,2,104
776,2007-04-03,14,1300.0,1800.0,1450.0,0,4,2,104
777,2007-04-04,14,,,,0,4,2,104
778,2007-04-05,14,,,,0,4,2,104
779,2007-04-06,14,1300.0,1800.0,1550.0,0,4,2,104
780,2007-04-06,14,1300.0,1800.0,1550.0,0,4,2,104
781,2007-04-07,14,1300.0,1800.0,1500.0,0,4,2,104
782,2007-04-07,14,1300.0,1800.0,1500.0,0,4,2,104
783,2007-04-08,14,1300.0,1800.0,1500.0,YES,4,2,104
784,2007-04-09,15,1300.0,1700.0,1500.0,0,4,2,105
785,2007-04-09,15,1300.0,1700.0,1500.0,0,4,2,105
786,2007-04-10,15,1300.0,1700.0,1500.0,0,4,2,105
787,2007-04-10,15,1300.0,1700.0,1500.0,0,4,2,105
788,2007-04-11,15,,,,0,4,2,105
789,2007-04-12,15,,,,0,4,2,105
790,2007-04-13,15,,,,0,4,2,105
791,2007-04-14,15,,,,0,4,2,105
792,2007-04-15,15,,,,0,4,2,105
793,2007-04-16,16,1200.0,1900.0,1400.0,0,4,2,106
794,2007-04-17,16,1200.0,1900.0,1500.0,0,4,2,106
795,2007-04-18,16,1200.0,1900.0,1400.0,0,4,2,106
796,2007-04-19,16,,,,0,4,2,106
797,2007-04-20,16,,,,0,4,2,106
798,2007-04-21,16,1000.0,1900.0,1500.0,0,4,2,106
799,2007-04-22,16,1000.0,1900.0,1500.0,YES,4,2,106
800,2007-04-23,17,1000.0,1900.0,1450.0,0,4,2,107
801,2007-04-24,17,,,,0,4,2,107
802,2007-04-25,17,1000.0,2000.0,1500.0,0,4,2,107
803,2007-04-26,17,1000.0,2200.0,1600.0,0,4,2,107
804,2007-04-27,17,1000.0,2200.0,1600.0,0,4,2,107
805,2007-04-28,17,1000.0,2100.0,1550.0,0,4,2,107
806,2007-04-29,17,1000.0,2100.0,1550.0,YES,4,2,107
807,2007-04-30,18,900.0,1900.0,1400.0,0,4,2,108
808,2007-05-01,18,750.0,1600.0,1200.0,0,5,2,108
809,2007-05-02,18,750.0,1700.0,1225.0,0,5,2,108
810,2007-05-03,18,750.0,1700.0,1225.0,0,5,2,108
811,2007-05-04,18,750.0,1800.0,1275.0,0,5,2,108
812,2007-05-05,18,750.0,1800.0,1275.0,0,5,2,108
813,2007-05-06,18,750.0,1800.0,1275.0,YES,5,2,108
814,2007-05-07,19,750.0,1600.0,,0,5,2,109
815,2007-05-08,19,,,,0,5,2,109
816,2007-05-09,19,800.0,1800.0,1300.0,0,5,2,109
817,2007-05-10,19,800.0,1800.0,1300.0,0,5,2,109
818,2007-05-11,19,600.0,1400.0,1000.0,0,5,2,109
819,2007-05-12,19,600.0,1400.0,1000.0,0,5,2,109
820,2007-05-13,19,600.0,1400.0,1000.0,YES,5,2,109
821,2007-05-14,20,600.0,1400.0,1000.0,0,5,2,110
822,2007-05-15,20,600.0,1500.0,1100.0,0,5,2,110
823,2007-05-16,20,600.0,1600.0,1100.0,0,5,2,110
824,2007-05-17,20,500.0,1600.0,1050.0,0,5,2,110
825,2007-05-18,20,500.0,1200.0,950.0,0,5,2,110
826,2007-05-19,20,400.0,1400.0,900.0,0,5,2,110
827,2007-05-20,20,400.0,1400.0,900.0,YES,5,2,110
828,2007-05-21,21,400.0,1200.0,800.0,0,5,2,111
829,2007-05-22,21,500.0,1200.0,850.0,0,5,2,111
830,2007-05-23,21,400.0,1200.0,800.0,0,5,2,111
831,2007-05-24,21,400.0,1200.0,800.0,0,5,2,111
832,2007-05-25,21,400.0,1200.0,800.0,0,5,2,111
833,2007-05-26,21,400.0,1200.0,800.0,0,5,2,111
834,2007-05-27,21,400.0,1200.0,800.0,YES,5,2,111
835,2007-05-28,22,350.0,1000.0,675.0,0,5,2,112
836,2007-05-29,22,400.0,1000.0,700.0,0,5,2,112
837,2007-05-30,22,400.0,1200.0,800.0,0,5,2,112
838,2007-05-31,22,500.0,1400.0,950.0,0,5,2,112
839,2007-06-01,22,400.0,1200.0,800.0,0,6,2,112
840,2007-06-02,22,400.0,1000.0,700.0,0,6,2,112
841,2007-06-03,22,400.0,1000.0,700.0,YES,6,2,112
842,2007-06-04,23,400.0,1000.0,700.0,0,6,2,113
843,2007-06-05,23,400.0,800.0,600.0,0,6,2,113
844,2007-06-06,23,400.0,800.0,600.0,0,6,2,113
845,2007-06-07,23,400.0,800.0,600.0,0,6,2,113
846,2007-06-08,23,400.0,800.0,600.0,0,6,2,113
847,2007-06-09,23,350.0,800.0,575.0,0,6,2,113
848,2007-06-10,23,350.0,800.0,575.0,YES,6,2,113
849,2007-06-11,24,350.0,800.0,550.0,0,6,2,114
850,2007-06-12,24,350.0,800.0,575.0,0,6,2,114
851,2007-06-13,24,300.0,800.0,550.0,0,6,2,114
852,2007-06-14,24,400.0,1000.0,700.0,0,6,2,114
853,2007-06-15,24,400.0,1000.0,700.0,0,6,2,114
854,2007-06-16,24,300.0,800.0,550.0,0,6,2,114
855,2007-06-17,24,300.0,800.0,550.0,YES,6,2,114
856,2007-06-18,25,300.0,800.0,550.0,0,6,2,115
857,2007-06-19,25,300.0,1000.0,650.0,0,6,2,115
858,2007-06-20,25,500.0,1200.0,850.0,0,6,2,115
859,2007-06-21,25,500.0,1400.0,950.0,0,6,2,115
860,2007-06-22,25,800.0,1600.0,1200.0,0,6,2,115
861,2007-06-23,25,900.0,1800.0,1363.0,0,6,2,115
862,2007-06-24,25,900.0,1800.0,1363.0,YES,6,2,115
863,2007-06-25,26,500.0,1200.0,850.0,0,6,2,116
864,2007-06-26,26,500.0,1200.0,850.0,0,6,2,116
865,2007-06-27,26,500.0,1200.0,900.0,0,6,2,116
866,2007-06-28,26,,,,0,6,2,116
867,2007-06-29,26,400.0,1200.0,800.0,0,6,2,116
868,2007-06-30,26,,,,0,6,2,116
869,2007-07-01,26,,,,0,7,3,116
870,2007-07-02,27,500.0,1400.0,850.0,0,7,3,117
871,2007-07-03,27,500.0,1450.0,1000.0,0,7,3,117
872,2007-07-04,27,,,,0,7,3,117
873,2007-07-05,27,400.0,1000.0,775.0,0,7,3,117
874,2007-07-06,27,350.0,900.0,688.0,0,7,3,117
875,2007-07-07,27,600.0,700.0,650.0,0,7,3,117
876,2007-07-08,27,600.0,700.0,650.0,0,7,3,117
877,2007-07-09,28,350.0,900.0,500.0,0,7,3,118
878,2007-07-10,28,500.0,600.0,550.0,0,7,3,118
879,2007-07-11,28,400.0,1000.0,775.0,0,7,3,118
880,2007-07-12,28,,,,0,7,3,118
881,2007-07-13,28,400.0,1000.0,800.0,0,7,3,118
882,2007-07-14,28,400.0,1000.0,600.0,0,7,3,118
883,2007-07-15,28,700.0,800.0,750.0,0,7,3,118
884,2007-07-16,29,700.0,800.0,750.0,0,7,3,119
885,2007-07-17,29,500.0,1000.0,600.0,0,7,3,119
886,2007-07-18,29,500.0,1100.0,850.0,0,7,3,119
887,2007-07-19,29,550.0,1200.0,813.0,0,7,3,119
888,2007-07-20,29,550.0,1200.0,900.0,0,7,3,119
889,2007-07-21,29,500.0,1000.0,775.0,0,7,3,119
890,2007-07-22,29,800.0,900.0,850.0,0,7,3,119
891,2007-07-23,30,400.0,900.0,563.0,0,7,3,120
892,2007-07-24,30,400.0,900.0,563.0,0,7,3,120
893,2007-07-25,30,400.0,1000.0,800.0,0,7,3,120
894,2007-07-26,30,400.0,1100.0,775.0,0,7,3,120
895,2007-07-27,30,1000.0,1100.0,1050.0,0,7,3,120
896,2007-07-28,30,400.0,1100.0,650.0,0,7,3,120
897,2007-07-29,30,1000.0,1100.0,1050.0,0,7,3,120
898,2007-07-30,31,400.0,900.0,700.0,0,7,3,121
899,2007-07-31,31,300.0,800.0,563.0,0,7,3,121
900,2007-08-01,31,300.0,800.0,563.0,0,8,3,121
901,2007-08-02,31,250.0,700.0,500.0,0,8,3,121
902,2007-08-03,31,350.0,900.0,500.0,0,8,3,121
903,2007-08-04,31,400.0,1000.0,600.0,0,8,3,121
904,2007-08-05,31,800.0,900.0,850.0,0,8,3,121
905,2007-08-06,32,400.0,1000.0,600.0,0,8,3,122
906,2007-08-07,32,400.0,1000.0,663.0,0,8,3,122
907,2007-08-08,32,,,,0,8,3,122
908,2007-08-09,32,400.0,1000.0,800.0,0,8,3,122
909,2007-08-10,32,300.0,900.0,500.0,0,8,3,122
910,2007-08-11,32,350.0,1000.0,775.0,0,8,3,122
911,2007-08-12,32,800.0,900.0,850.0,0,8,3,122
912,2007-08-13,33,350.0,900.0,700.0,0,8,3,123
913,2007-08-14,33,400.0,900.0,700.0,0,8,3,123
914,2007-08-15,33,900.0,1000.0,950.0,0,8,3,123
